11779,Jikkyou Powerful Pro Yakyuu 2011 Ketteiban,nan
11780,Kung Fu Panda: Legendary Warriors,E10plus
11782,Medabots 8,nan
11783,Divinity: Original Sin,M
11785,Hakuouki DS,nan
11788,Sony Computer Science Kenkyuujo Mogi Kenichirou Hakase Kanshuu: Nou ni Kaikan Aha Taiken!,nan
11796,Momotarou Dentetsu Tag Match: Yuujou - Doryoku - Shouri no Maki!,nan
11798,My First Songs,E
11803,Gundam Battle Tactics,nan
11804,Touch Detective: Nameko Shigeru,nan
11807,And1 Streetball,E10plus
11810,PhotoKano,nan
11811,Warriors Orochi 3,T
11814,Again,T
11815,Soccer Tsuku: Pro Soccer Club o Tsukurou!,nan
11816,Summon Night 4,nan
11821,Hero Bank,nan
11826,Cartoon Network: Punch Time Explosion XL,E10plus
11827,Utawarerumono: Itsuwari no Kamen,nan
11830,The Idolm@ster: Live for You!,nan
11831,Tokimeki Memorial Girl's Side Premium: 3rd Story,nan
11839,Toy Soldiers: War Chest,T
11848,"Sesame Street: Ready, Set, Grover!",nan
11850,Sigma Harmonics,nan
11851,Gunblade NY & L.A. Machineguns Arcade Hits Pack,nan
11857,Summon Night,T
11859,"3 in 1: Solitaire, Mahjong & Tangram",nan
11868,Busou Shinki: Battle Masters,nan
11873,Harukanaru Toki no Naka de 4,nan
11877,Winning Post 7 2012,nan
11881,SD Gundam: Gashapon Wars,nan
11885,River King: Mystic Valley (US sales),nan
11889,Model * Oshare Audition: Dream Girl,nan
11890,Lupin Sansei: Shijou Saidai no Zunousen,nan
11893,WRC 2: FIA World Rally Championship,nan
11898,Winning Eleven Playmaker 2010: Aoki Samurai no Chousen,nan
11902,Code Geass: Hangyaku no Lelouch - Lost Colors,nan
11905,Hakuouki: Yuugi Roku,nan
11906,The Rub Rabbits!,T
11908,Let's Ride! Friends Forever,E
11914,Kidou Senshi Gundam: Giren no Yabou - Axis no Kyoui V,nan
11915,Kidou Senshi Gundam: Giren no Yabou - Axis no Kyoui V,nan
11918,Eiken DS,nan
11919,Game Center CX: Arino no Chousenjou 2,nan
11921,E.X. Troopers,nan
11922,The Croods: Prehistoric Party!,E
11923,J Legend Retsuden,nan
11928,DS Uranai Seikatsu,nan
11929,Hyperdimension Neptunia Re;Birth 3,T
11930,Pro Farm 1,nan
11935,Cho~ricchi! Tamagotchi no Puchi Puchi Omisecchi,nan
11938,The Legend of Heroes: Trails in the Sky Third Chapter,nan
11940,Hannspree Ten Kate Honda: SBK Superbike World Championship,nan
11959,Kane & Lynch 2: Dog Days,nan
11961,Mahjong Fight Club DS: Wi-Fi Taiou,nan
11962,"Hi! Hamtaro - Little Hamsters,big Adventures: Ham-Ham Challenge",nan
11965,Vampire Knight DS,nan
11969,Rugby League 3,nan
11970,Magi: The Labyrinth of Beginning,nan
11973,The Croods: Prehistoric Party!,E
11974,I Don't Have Many Friends Portable,nan
11976,Jewel Link Chronicles: Legend of Athena,nan
11978,Burnout Paradise: The Ultimate Box,E10plus
11983,The Legend of Heroes: Trails in the Sky First Chapter,nan
11985,Bleach: Heat the Soul 3,nan
11987,Make 10: A Journey of Numbers,nan
11988,Fantasy Aquarium by DS,nan
11994,Lost Heroes,nan
11997,The Legend of Heroes VII: The Trail of Zero,nan
11998,Shin Chan Contra ¡Los Plastas!,nan
11999,Haikyuu!! Tsunage! Itadaki no Keshiki!!,nan
12006,Pro Yaky? Spirits 2011,nan
12008,Disaster: Day of Crisis,nan
12009,Shounen Sunday x Shounen Magazine: Nettou! Dream Nine,nan
12012,IA/VT Colorful,nan
12013,We Sing Rock!,nan
12026,GunParade Orchestra: Shiro no Shou,nan
12028,Zettai Zetsumei Toshi 3: Kowareyuku Machi to Kanojyo no Uta,nan
12030,Super Robot Taisen OG Saga: Masou Kishin III - Pride of Justice,nan
12036,Tales of Rebirth,nan
12038,Let's Ride! Dreamer,E
12041,Point Blank DS (JP sales),nan
12045,Gintama DS: Yorozuya Daisoudou,nan
12049,Crayon Shin-Chan: Obaka Daininden - Susume! Kasukabe Ninja Tai!,nan
12052,Higurashi no Nakukoru ni Kizuna: Dai-Ichi-Kan - Tatari,nan
12053,Doraemon: Nobita to Himitsu Dougu Hakubutsukan,nan
12054,Ragnarok: Hikari to Yami no Koujo,nan
12055,Saint Seiya: Brave Soldiers,T
12058,AMF Bowling Pinbusters!,E
12060,Disney's Winnie the Pooh's Rumbly Tumbly Adventure,nan
12062,Trick DS-han: Kakushi Kami no Sumukan,nan
12064,Winter Sports 2011,nan
12068,Tank! Tank! Tank!,E10plus
12074,Guilty Gear Xrd -Revelator-,T
12075,Crayon Shin-Chan: Densetsu o Yobu Omake no To Shukkugaan!,nan
12076,Shrek's Carnival Craze Party Games,E
12077,Dream Dance & Cheer,nan
12079,Billy's Boot Camp: Wii de Enjoy Diet!,nan
12083,Hoppechan: Minna de Odekake! Waku Waku Hoppe Land!!,nan
12087,Higurashi no Naku Koro ni Matsuri: Kakera Asobi,nan
12090,San Goku Shi Taisen Ten,nan
12093,Fairy Tail: Zelef Kakusei,nan
12101,Keroro RPG: Kishi to Musha to Densetsu no Kaizoku,nan
12103,Suzumiya Haruhi no Gekidou,nan
12104,Lost Heroes 2,nan
12112,Dino Master: Dig Discover Duel,E
12113,Ken to Mahou to Gakuen Mono. 3,nan
12129,"Horrid Henry: The Good, The Bad and The Bugly",nan
12132,Goodbye Deponia,nan
12133,Pro Yaky? Spirits 2014,nan
12134,Legend of Kay,E10plus
12135,Cartoon Network: Punch Time Explosion XL,E10plus
12136,DS Nishimura Kyotaro Suspense 2 Shin Tantei Series: Kanazawa Hakodate - Gokkan no Kyoukoku - Fukushuu no Kage,nan
12137,The Book of Unwritten Tales 2,T
12140,Jackass the Game DS,nan
12151,Future Card Buddy Fight: Yuujou no Bakunetsu Fight,nan
12155,Zettai Onkan Otoda Master,nan
12158,Xbox Live Arcade Unplugged Volume 1,nan
12164,Backyard NFL Football '09,nan
12167,Katekyoo Hitman Reborn! DS: Fate of Heat - Hono no Unmei,nan
12168,Shin Lucky * Star: Moe Drill ~Tabidachi~,nan
12170,Secret Service: Ultimate Sacrifice,nan
12171,Transformer: Rise of the Dark Spark (3DS),nan
12176,Shin Chan: Las Nuevas Aventuras Para Wii!,nan
12177,Junior Classic Books & Fairytales,nan
12187,Kanji Sonomama DS Rakubiki Jiten,nan
12189,Hyperdimension Neptunia Victory,T
12190,everGirl,E
12191,Heroes Phantasia,nan
12194,Chuugaku Eitango Target 1800 DS,nan
12195,Sherlock Holmes: Crimes & Punishments,nan
12204,Command & Conquer 3: Tiberium Wars,nan
12206,Tropix,E
12208,Winning Post 7 2010,nan
12214,Nobunaga no Yabou: Tendou with Power-Up Kit,nan
12216,MAPLUS: Portable Navi,nan
12218,Order Up!!,E10plus
12224,Lucian Bee's: Justice Yellow / Evil Violet,nan
12227,Doraemon: Nobita no Shin Makai Daibouken DS,nan
12234,Dark Souls,M
12239,Bleach: Hanatareshi Yabou,nan
12242,Yoake Yori Ruriiro na: Brighter than Dawning Blue,nan
12245,Gundam Try Age SP,nan
12250,12-Sai. Honto no Kimochi,nan
12259,Dream C Club,nan
12268,Pro Yaky? Spirits 4,nan
12270,My Horse & Me: Riding for Gold,nan
12273,Cardfight!! Vanguard: Lock On Victory!!,nan
12276,Atelier Meruru: Alchemist of Arland 3,nan
12285,Zatch Bell! Mamodo Battles,T
12286,Genkai Tokki Monster Monpiece,nan
12290,Motion Explosion!,E
12301,Bleach: Versus Crusade,nan
12308,Cosmos Chaos!,E
12310,Taiko no Tatsujin: Atsumete Tomodachi Daisakusen!,nan
12316,Bullet Girls,nan
12319,Ikki Tousen: Xross Impact,nan
12324,Mitsukete! Keroro Gunsou: Machigai Sagashi Daisakusen de Arimasu!,nan
12325,Family Trainer: Treasure Adventure,nan
12326,Pop'n Music Portable 2,nan
12328,Darksiders II,M
12329,Ys vs. Sora no Kiseki: Alternative Saga,nan
12330,Naruto: Ultimate Ninja Heroes (JP sales),nan
12331,Akagawa Jirou Mystery: Yasoukyoku - Hon ni Manekareta Satsujin,nan
12337,Nicola Kanshuu: Model * Oshare Audition,nan
12338,Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 14: CR Shinseiki Evangelion: Saigo no Mono,nan
12344,Kiniro no Corda 2,nan
12345,Dynasty Warriors Vs,nan
12352,Utawarerumono: Futari no Hakuoro,nan
12353,Fishing Master (jp sales),nan
12354,OK! Puzzle Stars,nan
12355,Zill O'll Infinite Plus,nan
12364,Steins;Gate: Senkei Kousoku no Phonogram,nan
12365,Seaman 2: Peking Genjin Ikusei Kit,nan
12366,Chou Gekijouban Keroro Gunsou 3: Tenkuu Daibouken de Arimasu!,nan
12370,Growlanser IV: Over Reloaded,nan
12379,Panzer Tactics,E10plus
12380,Pro Yaky? Spirits 2013,nan
12382,Super Robot Wars OG: The Moon Dwellers,nan
12384,The Amazing Spider-Man 2 (2014),nan
12385,Paws & Claws: Marine Rescue,nan
12390,Game Center CX: 3-Choume no Arino,nan
12393,Kuukan * Zukei: Hirameki Training - KuuTore,nan
12394,Osu! Tatakae! Ouendan,nan
12395,Dissidia: Final Fantasy Universal Tuning,nan
12401,Pro Evolution Soccer 2015,E
12403,Meitantei Conan: Aoki Houseki no Rinbukyoku,nan
12404,The Legend of Heroes: Trails in the Sky Second Chapter,T
12411,NHL Legacy,E10plus
12412,Rurouni Kenshin: Meiji Kenkaku Romantan Saisen,nan
12413,Santa Claus Is Comin' to Town!,E
12414,Disney Infinity 2.0: Marvel Super Heroes,nan
12416,Godzilla (2014),nan
12417,Code Geass: Hangyaku no Lelouch - Lost Colors,nan
12420,Ansatsu Kyoushitsu: Assassin Ikusei Keikaku!!,nan
12428,The Book of Unwritten Tales: The Critter Chronicles,T
12443,ZhuZhu Pets: Quest for Zhu,E
12444,Akai Katana Shin,nan
12447,2 Games in 1: Sonic Pinball Party & Columns Crown,nan
12453,Daito Giken Koushiki Pachi-Slot Simulator: Ossu! Banchou Portable,nan
12458,Steins;Gate,M
12459,Crayon Shin-chan: Arashi o Yobu Kasukabe Eiga Stars!,nan
12460,Star Wars Knights of the Old Republic II: The Sith Lords,T
12463,Risen 3: Titan Lords,M
12468,Higurashi Daybreak Portable,nan
12469,Shonen Jump's One Piece: Grand Battle,nan
12470,Transformer: Rise of the Dark Spark,nan
12474,Backyard NFL Football '10,nan
12478,Shonen Jump's Shaman King: Legacy of the Spirits - Soaring Hawk/Sprinting Wolf,nan
12481,Naruto Shippuden: Gekito Ninja Taisen! Special,nan
12482,Jissen Pachislot Secrets! Fist of the North Star F - Seikimatsu Kyuuseishu Densetsu,nan
12484,KimiKiss,nan
12485,Nicola Kanshuu: Model * Oshare Audition 2,nan
12488,Hisshou Pachinko*Pachi-Slot Kouryaku Series Portable Vol. 1: Shinseiki Evangelion - Tamashii no Kiseki,nan
12490,Shining Force Feather,nan
12493,Attack on Titan (KOEI),nan
12495,Mobile Suit Gundam 00: Gundam Meisters,nan
12497,Nazotoki Battle Tore! Densetsu no Makyuu o Fukkatsu Saseyo! ,nan
12502,Super Robot Wars OG Saga Masou Kishin F: Coffin of the End,nan
12505,Minna no DS Seminar: Kanpeki Eitango Ryoku,nan
12506,Kirarin * Revolution: Minna de Odorou Furi Furi Debut!,nan
12509,SBK 2011: FIM Superbike World Championship,nan
12514,Hagane no Renkinjutsushi - Fullmetal Alchemist: Yakusoku no Hi e,nan
12515,Mega Man Battle Network 5: Double Team DS (US sales),nan
12516,Attack on Titan (KOEI),nan
12522,Summon Night 6: Lost Borders,T
12523,Summon Night 2,nan
12531,Rurouni Kenshin: Meiji Kenyaku Romantan - Kansen,nan
12533,Genkai Tokki: Moero Crystal,nan
12534,Project Setsuna,nan
12538,JoJo's Bizarre Adventure: All Star Battle,T
12540,The Legend of Heroes VII: The Trail of Blue,nan
12546,Eigo de Tabisuru: Little Charo,nan
12550,Dreamer Series: Zoo Keeper,nan
12551,D.C. II P.S.: Da Capo II Plus Situation,nan
12563,Another Code R: A Journey into Lost Memories,nan
12571,Smile PreCure! Let's Go! Marchen World,nan
12575,Doraemon: Nobita no Uchuu Eiyuuki,nan
12579,A New Beginning,E
12585,Power Pro Success Legends,nan
12590,Toriko: Gourmet Battle!,nan
12598,Fate/Tiger Colosseum Upper,nan
12599,Zaidan Houjin Nippon Kanji Nouryoku Kentei Kyoukai Kounin: KanKen DS3 Deluxe,nan
12601,Pop Cutie! Street Fashion Simulation,E
12603,Culdcept Revolt,T
12605,PachiPara 13: Super Umi no Pachi-Pro Fuuunroku,nan
12606,World Soccer Winning Eleven 9 (US sales),nan
12613,Pro Yakyuu Netsu Star 2007,nan
12614,Starry ? Sky: In Summer,nan
12616,Melty Blood: Actress Again,nan
12617,Mahouka Koukou no Rettousei: Out of Order,nan
12619,Hi Hi Puffy AmiYumi: Kaznapped,E
12622,Corpse Party: Back to School Edition,nan
12625,I Am In The Movie,E
12631,Metal Max 4: Gekkou no Diva,nan
12632,Magi: Aratanaru Sekai,nan
12635,MXGP 2,E
12640,Dance Sensation!,E
12643,Raw Danger! (JP sales),nan
12646,Tabi no Yubisashi Kaiwachou DS: DS Series 3 Kankoku,nan
12647,Utawarerumono: Itsuwari no Kamen,nan
12648,pro evolution soccer 2011,E
12652,Steins;Gate: Hiyoku Renri no Darling,nan
12654,Gegege no Kitarou: Youkai Daigekisen,nan
12656,FIFA Soccer 07,E
12657,Emblem of Gundam,nan
12659,Satisfashion,E
12662,Paws & Claws: Pampered Pets 2,nan
12664,All Kamen Rider: Rider Generation 2,nan
12667,Quiz! Hexagon II,nan
12673,NTRA Breeders' Cup World Thoroughbred Championships,nan
12675,Daito Giken Koushiki Pachi-Slot Simulator: Shin Yoshimune,nan
12676,Toy Soldiers: War Chest,T
12679,Nendoroid Generation,nan
12686,Crazy Chicken: Pharaoh's Treasure,nan
12687,Katekyoo Hitman Reborn! DS Fate of Heat III - Yuki no Shugosha Raishuu!,nan
12690,Hajime no Ippo Portable: Victorious Spirits,nan
12692,Katekyoo Hitman Reborn! DS: Flame Rumble Mukuro Kyoushuu,nan
12696,Brain Quest: Grades 3 & 4,nan
12697,Cid to Chocobo no Fushigi na Dungeon: Toki Wasure no Meikyuu DS+,nan
12698,Vitamin X to Z,nan
12702,Jacqueline Wilson's Tracy Beaker: The Game,nan
12708,Minna no Sukkiri,nan
12710,Aquarium by DS,nan
12712,Chaos Rings III,nan
12714,Kamen Rider: Battride War Genesis,nan
12720,The Amazing Spider-Man 2 (2014),nan
12721,Katekyoo Hitman Reborn! DS Flame Rumble XX - Kessen! Shin 6 Chouka,nan
12731,Jissen Pachislot Hisshouhou! Hokuto no Ken Portable SE,nan
12737,Senritsu no Stratus,nan
12738,Katekyoo Hitman Reborn! DS Flame Rumble X - Mirai Chou-Bakuhatsu!!,nan
12739,Gormiti: The Lords of Nature!,E
12740,Monkey Island: Special Edition Collection,nan
12744,Wantame Fortune Channel,nan
12745,Atari's Greatest Hits: Volume 2,nan
12746,Evangelion: Jo,nan
12747,Bleach: Blade Battlers 2nd,nan
12750,Kamen Rider Kabuto,nan
12754,FIFA Street,E
12761,ZombiU,M
12765,Kaite Shabette Hajimeyou! Monster Farm DS,nan
12770,Pro Yaky? Spirits 2012,nan
12771,SD Gundam G Generation Wars,nan
12775,Hakuouki: Yuugi Roku Ni - Matsuri Hayashi to Taishitachi,nan
12779,"Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 11: Shinseiki Evangelion - Magokoro o, Kimi ni",nan
12783,Girls RPG: Cinderellife,nan
12785,Scrabble Blast!,E
12787,Fate/Stay Night [Réalta Nua],nan
12789,Gintama no Sugoroku,nan
12793,Miracle Girls Festival,nan
12794,Toaru Kagaku no Chou Denjihou,nan
12799,Dance Dance Revolution: Mario Mix (JP sales),nan
12801,FIFA Soccer 06,E
12803,Meitantei Conan: Tantei Ryoku Trainer,nan
12807,"Tennis no Oji-Sama: Doubles no Oji-Sama - Girls, Be Gracious!",nan
12808,KimiKiss (ebKore+),nan
12809,Champion Jockey: G1 Jockey & Gallop Racer,nan
12813,Caligula,T
12815,Yuugen Gaisha Brave Company,nan
12818,Ken to Mahou to Gakuen Mono. 3D,nan
12824,Nobunaga no Yabou: Souzou,nan
12826,Mame Goma 2: Uchi no Ko ga Ichiban!,nan
12827,Backyard NFL Football '08,nan
12830,Dream C Club Portable,nan
12835,Warriors: Legends of Troy,M
12836,Nobunaga's Ambition: Sphere of Influence - Sengoku Risshiden,nan
12843,Pro Yakyuu Famista 2011,nan
12853,Tokyo Mono Harashi: Karasu no Mori Gakuen Kitan,nan
12854,Saki: Zenkoku-hen,nan
12855,Point Blank DS (US sales),nan
12856,Ski Region Simulator,nan
12857,MotoGP 4 - Official Game of MotoGP,nan
12859,Roogoo Twisted Towers,E
12860,Kyoukai Senjou no Horizon Portable,nan
12873,Minna to Kimi no Piramekino!,nan
12882,Samurai Dou Portable,nan
12886,Front Mission 2089: Border of Madness,nan
12890,Chaos;Child,M
12891,Hearts of Iron IV,nan
12899,Hakuouki: Reimeiroku,nan
12903,Ghostbusters (2016),nan
12904,Shin Sangoku Musou 5 Empires,nan
12910,GachiTora! Abarenbou Kyoushi in High School,nan
12911,McDROID,E
12919,The Lost Chronicles of Zerzura,nan
12920,Adventure Time: Finn & Jake Investigations,nan
12922,Uta no Prince-Sama: Music 3,nan
12923,New Prince of Tennis: Go to the Top,nan
12925,Batman: A Telltale Game Series,nan
12926,Defendin' De Penguin,E
12929,Bleach: Blade Battlers,nan
12937,Jissen Pachislot Hisshouhou! Hokuto no Ken DS SE,nan
12942,Project Setsuna,nan
12945,Criminal Girls 2,M
12946,Omega Labyrinth,M
12953,Puyo Puyo 7,nan
12954,My Fitness Coach: Club,nan
12956,Nobunaga's Ambition: Sphere of Influence,T
12958,Pretty Cure All Stars Everyone Gather ? Let's Dance!,nan
12960,Zyuden Sentai Kyoryuger: Game de Gaburincho!!,nan
12969,Dead or Alive Xtreme 3: Fortune,nan
12971,Katekyoo Hitman Reborn! DS: Shinuki Max! Vongola Carnival!!,nan
12972,Metal Fight Beyblade: Bakugami Susanoh Shuurai!,nan
12975,Winning Post 8 ,nan
12978,Dengeki Gakuen RPG: Cross of Venus,nan
12980,Minna no Ennichi,nan
12985,Choujikuu Yousai Macross: Do You Remember Love,nan
12986,Arcania: Gothic 4,T
12988,Countdown: The Game,nan
12991,Persona 2: Eternal Punishment,T
12994,Growlanser: Heritage of War (jp sales),nan
13003,Lernerfolg Vorschule: Capt'n Sharky,nan
13005,WRC 5: FIA World Rally Championship,E
13007,Fate/Unlimited Codes Portable,nan
13011,Luminous Arc Infinity,nan
13014,JoJo no Kimy? na B?ken Fantomu Buraddo,nan
13015,The Idolmaster 2,nan
13019,SingStar Mallorca Party,nan
13020,Pro Yakyuu Spirits 5 Kanzenban,nan
13021,Shin Sangoku Musou 5 Special,nan
13026,Walt Disney Pictures Presents Enchanted,E
13032,Koi to Senkyo to Chocolate Portable,nan
13038,Sherlock Holmes: Crimes & Punishments,nan
13041,Pinball Hall of Fame: The Gottlieb Collection,E
13043,Adventure Time: Finn & Jake Investigations,nan
13046,My Horse & Me: Riding for Gold,nan
13048,TV Anime: Fairy Tale Gekitou! Madoushi Kessen,nan
13052,RPG Tsukuru DS,nan
13053,To Heart 2: Dungeon Travelers,nan
13056,Dramatic Dungeon: Sakura Wars - Kimi Arugatame,nan
13068,DoDonPachi Resurrection,nan
13069,Trick x Logic: Season 1,nan
13070,Mawashite Tsunageru Touch Panic,nan
13074,Winning Post 7 2010,nan
13078,Game of Thrones (Telltale),nan
13079,Sengoku Basara X,nan
13080,Legend of Kay,E10plus
13082,Doraemon: Nobita no Kyouryuu 2006 DS,nan
13084,DokiDoki Majo Shinpan!,nan
13085,Starry ? Sky: In Spring,nan
13089,Little Busters! Converted Edition,nan
13097,Summon Night X: Tears Crown,nan
13098,Pawly Pets: My Vet Practice,nan
13105,SeaWorld Adventure Parks: Shamu's Deep Sea Adventure,nan
13106,The Idolmaster: Gravure For You! Vol. 2,nan
13110,Utawarerumono: Futari no Hakuoro,nan
13111,Sam & Max: Beyond Time and Space,nan
13112,The Idolm@ster: Dearly Stars,nan
13113,Shiren the Wanderer 5 Plus: Fortune Tower and the Dice of Fate,nan
13115,R.B.I. Baseball 2016,E
13116,Bakemonogatari Portable,nan
13120,Tabi no Yubisashi Kaiwachou DS: DS Series 2 Chuugoku,nan
13126,Keroro Gunsou: Enshuu da Yo! Zenin Shuugou Part 2,nan
13128,Downtown no Gaki no Tsukai Yaarahen de!! Zettai ni Tsukamatte Haikenai Gasu Kurobikari Land,nan
13129,Super Heroine Chronicle,nan
13134,Marriage Royale: Prism Story,nan
13135,Kamiwaza,nan
13140,Kinnikuman Muscle Grand Prix Max,nan
13146,Medal of Honor: European Assault (weekly JP sales),nan
13149,Super Robot Taisen Neo,nan
13157,Metal Max 2 Reloaded,nan
13160,Nounai Aeshe: IQ Suppli DS 2 - Sukkiri King Ketteisen,nan
13161,Winning Post World,nan
13162,PachiPara 14: Fuu to Kumo to Super Umi in Okinawa,nan
13164,Mega Minis Volume 3,nan
13166,The Mysterious Case of Dr. Jekyll and Mr. Hyde,T
13168,Winning Post 7 2013,nan
13169,Ride,T
13170,Detective Conan: Prelude from the Past,nan
13173,Atelier Rorona: Alchemist of Arland,nan
13176,Orcs & Elves,nan
13177,Odoru Daisousasen The Game: Sensuikan ni Sennyuu Seyo!,nan
13179,Sengoku Basara 4: Sumeragi,nan
13180,TrackMania Turbo: Build to Race,E
13181,Shinseiki Evangelion 2: Tsukurareshi Sekai - Another Cases,nan
13183,Kamen Rider: Battride War Genesis,nan
13184,Corpse Party: Blood Covered - Repeated Fear,nan
13192,Sherlock Holmes: Crimes & Punishments,nan
13194,Guild 01,nan
13196,Durarara!! 3-way Standoff,nan
13198,Tokimeki Memorial Girl's Side 2nd Kiss,nan
13199,Fushigi no Dungeon: Fuurai no Shiren 3 Portable,nan
13200,Hokuto no Ken,nan
13202,Yu-Gi-Oh! GX: Spirit Caller (Japan Sales),nan
13207,Microsoft Flight Simulator X Acceleration Expansion Pack,E10plus
13208,Chousoku Henkei Gyrozetter: Albatross no Tsubasa,nan
13212,Sword Art Online: Game Director's Edition,nan
13216,Smart Kid's Party Fun Pak,nan
13224,Ghostbusters (2016),nan
13225,"Lupin III: Lupin ni wa Shi o, Zenigata ni wa Koi o",nan
13229,Fushigi? Kagaku: Nazotoki Quiz Training - NazoTore,nan
13231,G1 Grand Prix,nan
13232,Resident Evil 4 HD,nan
13233,Impossible Mission,E10plus
13235,Houkago Shounen,nan
13237,Classic Dungeon X2,nan
13244,White Album: Tsuzurareru Fuyu no Omoide,nan
13245,Harukanaru Toki no Naka de: Yumenoukihashi,nan
13247,SD Gundam: Scad Hammers,nan
13253,D.Gray-man: Kami no Shitotachi,nan
13260,J-League Winning Eleven 2010: Club Championship,nan
13263,Koihime Musou,nan
13272,The Grim Adventures of Billy & Mandy,nan
13276,Katekyoo Hitman Reborn! DS: Bongole Shiki Taisen Battle Sugoroku,nan
13284,Tokimeki Memorial: Girls Side 1st Love,nan
13293,Treasure Report: Kikai Jikake no Isan,nan
13294,Growlanser VI: Precarious World,nan
13299,Ultimate Ghosts 'n Goblins (JP sales),nan
13307,Venus & Braves: Majo to Megami to Horobi no Yogen,nan
13310,Powerful Golf,nan
13312,Detective Conan: Marionette Symphony,nan
13313,Utawarerumono: Itsuwari no Kamen,nan
13315,Amnesia Crowd,nan
13316,Pachitte Chonmage Tatsujin 15: Pachinko Fuyu no Sonata 2,nan
13321,Diabolik Lovers,nan
13322,Shugo Chara! 3-tsu no Tamagoto Koisuru Joker,nan
13324,Pirates vs Ninja Dodgeball,nan
13326,Noddy in Toyland,nan
13328,Yu-Gi-Oh! World Championship 2007,nan
13330,E.X. Troopers,nan
13332,Kiniro no Corda 2 Encore,nan
13333,M&M's Adventure,nan
13335,Soul Eater: Plot of Medusa,nan
13337,Gaist Crusher,nan
13345,Rain (2013),nan
13346,Wii de Asobu Chibi-Robo!,nan
13349,Tokyo Ghoul: Jail,nan
13350,To Heart 2 DX Plus,nan
13352,Star Driver: Kagayaki no Takuto - Ginga Bishounen Densetsu,nan
13354,Naruto: Uzumaki Chronicles 2 (JP sales),nan
13364,Adventure Time: Explore the Dungeon Because I Don't Know!,E10plus
13368,Test Drive: Ferrari Legends,nan
13371,Shin Hayarigami,nan
13372,Chocobo to Mahou no Ehon: Majo to Shoujo to 5-Jin no Yuusha,nan
13374,SD Gundam G Generation World,nan
13376,Winter Sports 2011,nan
13378,Ore-Sama Kingdom: Koi no Manga mo Debut o Mokushise! Doki Doki Love Lesson,nan
13383,Winter Sports 3: The Great Tournament,E
13386,Jewel Quest 5: The Sleepless Star,E
13387,World Series of Poker: Tournament of Champions 2007 Edition,nan
13389,Yoru no Nai Kuni,nan
13391,Puyo Puyo Tetris,E10plus
13398,Taiko no Tatsujin Portable 2,nan
13400,Apassionata: Die Galanacht der Pferde,nan
13401,Battleship / Connect Four / Sorry! / Trouble,E
13402,Time Travelers,E
13403,Amnesia Later,nan
13404,World Championship Poker: Featuring Howard Lederer - All In,T
13406,Crazy Chicken: Atlantis Quest,E
13407,Shin Kamaitachi no Yoru: 11 Hitome no Suspect,nan
13415,Hero Bank 2,nan
13419,To Love-Ru Trouble Darkness: Battle Ecstasy,nan
13420,The Lost Treasures of Alexandria,E
13424,The Berenstain Bears and the Spooky Old Tree,nan
13425,12-Sai. Koisuru Diary,nan
13428,Hakuouki: Bakumatsu Musou Roku,nan
13429,Hiiro no Kakera DS,nan
13431,Arcana Famiglia: La storia della Aracana Famiglia,nan
13433,Jonah Lomu Rugby Challenge,E
13434,Atelier Ayesha: The Alchemist of Dusk,T
13440,Brave Story: New Traveller (jp sales),nan
13442,Clever Kids: Creepy Crawlies,nan
13447,Lips: Deutsche Partyknaller,nan
13448,Boing! Docomodake DS,nan
13449,Bleach: Soul Carnival,nan
13451,Toukiden Kiwami,T
13452,Gummy Bears Mini Golf,E
13453,Resident Evil Director's Cut,M
13462,Tabi no Yubisashi Kaiwachou DS: DS Series 1 Thai,nan
13470,Nazo Waku Yakata: Oto no Ma ni Ma ni,nan
13476,Hakuouki SSL: Sweet School Life,nan
13478,Max & the Magic Marker,nan
13481,Kimi ni Todoke: Tsutaeru Kimochi,nan
13482,Nora to Koku no Koubou: Kiri no Mori no Majo,nan
13484,Hitman (2016),nan
13486,Atelier Escha & Logy: Alchemists of the Dusk Sky,nan
13491,Black Mirror 2,T
13493,Danny Phantom: Urban Jungle,E
13494,Summon Night Craft Sword Monogatari: Hajimari no Ishi,nan
13496,Forza Motorsport 3: Ultimate Edition,nan
13497,The King of Fighters 2002: Unlimited Match,T
13505,Phoenix Wright: Revived Turnabout,nan
13506,Mana Khemia: Alchemists of Al-Revis (JP sales),nan
13508,National Geographic Panda (US sales),nan
13510,Tomoyo After: It's a Wonderful Life CS Edition,nan
13513,Nihon Pro Mahjong Kishikai Kanshuu: Pro Ni Naru Mahjong DS,nan
13514,Cheer We Go!,E
13520,World Trigger: Borderless Mission,nan
13522,Yes! PreCure 5,nan
13532,Sekai no Gohan Shaberu! DS Oryouri Navi,nan
13537,Nobunaga's Ambition (3DS),nan
13538,Jewel Master: Cradle Of Rome 2,E
13543,Kamen Rider: Battride War Genesis,nan
13545,Family Fortunes,nan
13547,My Body Coach,E
13551,Growlanser,T
13552,Card Fight!! Vanguard G: Stride to Victory!!,nan
13553,Trollz: Hair Affair!,E
13554,Daito Giken Koushiki Pachi-Slot Simulator: Shake II,nan
13556,Chou Gekijoban Keroro Gunsou: Gekishin Dragon Warriors de Arimasu!,nan
13558,Hyperdimension Neptunia mk2,M
13562,Puyo Puyo Tetris,E10plus
